origin,des,type,size,flow,extra,dis
node_16_B,node_04_A,Normal,3301,1,0,3
node_01_A,node_10_A,Normal,361,1,0,1
node_27_B,node_04_B,Normal,87549,1,0,4
node_08_A,node_05_B,Normal,2213,1,0,2
node_13_A,node_16_A,Normal,796,1,0,1
node_16_C,node_17_B,Normal,371,1,0,4
node_01_B,node_20_C,Normal,1685,1,0,4
node_13_A,node_20_B,Normal,921,1,0,2
node_02_A,node_06_C,Normal,210,1,0,2
node_26_A,node_14_A,Normal,456,1,0,1
node_23_B,node_04_C,Normal,463,1,0,4
node_09_C,node_08_B,Normal,4396,1,0,4
node_05_C,node_26_C,Normal,188,1,0,4
node_15_B,node_01_A,Normal,510,1,0,3
node_04_B,node_01_B,Normal,16376,1,0,4
node_15_B,node_09_B,Normal,661,1,0,4
node_20_A,node_10_C,Normal,394,1,0,2
node_02_A,node_03_B,Normal,144,1,0,2
node_06_B,node_27_C,Normal,2844,1,0,4
node_19_B,node_25_C,Normal,2,1,1,4
node_18_B,node_09_A,Normal,26,1,0,3
node_20_C,node_19_C,Normal,44,1,1,4
node_20_C,node_08_B,Normal,10031,1,0,4
node_23_A,node_03_A,Normal,4368,1,0,1
node_17_A,node_14_C,Normal,158,1,0,2
node_16_A,node_25_B,Normal,67,1,1,2
node_25_C,node_23_B,Normal,18,1,0,4
node_21_A,node_07_B,Normal,96,1,0,2
node_17_A,node_13_A,Normal,80,1,0,1
node_05_C,node_23_A,Normal,251,1,0,3
node_08_B,node_01_C,Normal,3710,1,0,4
node_14_C,node_23_A,Normal,4532,1,0,3
node_13_C,node_02_B,Normal,133,1,0,4
node_22_C,node_14_C,Normal,204,1,0,4
node_27_A,node_15_B,Normal,3179,1,0,2
node_12_B,node_05_B,Normal,1274,1,0,4
node_23_A,node_03_C,Normal,3571,1,0,2
node_17_B,node_06_C,Normal,15,1,1,4
node_25_B,node_20_C,Normal,219,1,0,4
node_09_A,node_05_B,Normal,2063,1,0,2
node_11_A,node_25_A,Normal,268,1,0,1
node_05_C,node_12_B,Normal,318,1,0,4
node_22_B,node_27_B,Normal,1689,1,0,4
node_18_B,node_03_B,Normal,40,1,0,4
node_02_A,node_10_B,Normal,191,1,0,2
node_04_B,node_09_C,Normal,20918,1,0,4
node_12_A,node_27_A,Normal,3175,1,0,1
node_08_C,node_14_B,Normal,3720,1,0,4
node_22_A,node_21_B,Normal,3694,1,0,2
node_20_C,node_12_C,Normal,2638,1,0,4
node_15_B,node_09_A,Normal,405,1,0,3
node_27_C,node_09_C,Normal,12117,1,0,4
node_08_C,node_11_A,Normal,873,1,0,3
node_23_A,node_08_C,Normal,1145,1,0,2
node_19_A,node_17_B,Normal,40,1,0,2
node_02_A,node_17_C,Normal,222,1,0,2
node_03_A,node_02_A,Normal,126,1,0,1
node_27_B,node_12_B,Normal,12205,1,0,4
node_20_A,node_05_C,Normal,352,1,0,2
node_20_A,node_04_A,Normal,3626,1,0,1
node_02_C,node_01_C,Normal,5579,1,0,4
node_18_B,node_12_B,Normal,23,1,0,4
node_14_B,node_04_C,Normal,17826,1,0,4
node_18_A,node_24_B,Normal,1,1,1,2
node_14_A,node_21_B,Normal,577,1,0,2
node_03_A,node_27_C,Normal,814,1,0,2
node_11_A,node_08_B,Normal,5354,1,0,2
node_16_B,node_10_A,Normal,619,1,0,3
node_09_A,node_12_B,Normal,1969,1,0,2
node_12_A,node_01_C,Normal,1070,1,0,2
node_15_A,node_01_C,Normal,496,1,0,2
node_10_B,node_18_B,Normal,15,1,1,4
node_24_A,node_23_A,Normal,5,1,0,1
node_24_C,node_27_A,Normal,1,1,1,3
node_19_B,node_05_B,Normal,13,1,0,4
node_17_A,node_18_C,Normal,9,1,1,2
node_05_C,node_15_B,Normal,206,1,0,4
node_06_A,node_05_C,Normal,190,1,0,2
node_15_B,node_12_B,Normal,729,1,0,4
node_10_C,node_17_A,Normal,22,1,1,3
node_08_A,node_10_C,Normal,899,1,0,2
node_18_C,node_03_A,Normal,49,1,0,3
node_27_A,node_21_B,Normal,1351,1,0,2
node_19_C,node_27_A,Normal,44,1,0,3
node_10_A,node_16_B,Normal,769,1,0,2
node_15_B,node_16_B,Normal,366,1,0,4
node_27_B,node_02_B,Normal,17066,1,0,4
node_17_A,node_06_B,Normal,44,1,0,2
node_02_A,node_21_B,Normal,78,1,0,2
node_12_A,node_11_B,Normal,2377,1,0,2
node_18_A,node_07_C,Normal,98,1,0,2
node_03_B,node_05_C,Normal,14,1,1,4
node_03_A,node_02_C,Normal,430,1,0,2
node_13_A,node_11_C,Normal,391,1,0,2
node_18_B,node_04_B,Normal,343,1,0,4
node_12_A,node_26_B,Normal,552,1,0,2
node_01_A,node_26_B,Normal,363,1,0,2
node_21_A,node_25_C,Normal,14,1,1,2
node_12_B,node_20_C,Normal,858,1,0,4
node_12_B,node_02_C,Normal,1965,1,0,4
node_04_C,node_27_C,Normal,13606,1,0,4
node_06_A,node_22_A,Normal,371,1,0,1
node_05_C,node_02_B,Normal,503,1,0,4
node_05_C,node_09_B,Normal,197,1,0,4
node_08_A,node_22_A,Normal,2293,1,0,1
node_21_A,node_14_B,Normal,1251,1,0,2
node_10_B,node_17_A,Normal,51,1,1,3
node_03_A,node_17_A,Normal,62,1,0,1
node_06_C,node_09_A,Normal,90,1,0,3
node_19_A,node_16_C,Normal,25,1,0,2
node_15_A,node_13_A,Normal,159,1,0,1
node_14_A,node_25_C,Normal,150,1,0,2
node_21_A,node_13_A,Normal,94,1,0,1
node_08_A,node_26_B,Normal,476,1,0,2
node_03_A,node_16_A,Normal,94,1,0,1
node_23_A,node_11_A,Normal,3031,1,0,1
node_17_B,node_19_A,Normal,10,1,1,3
node_22_B,node_23_A,Normal,1818,1,0,3
node_22_C,node_12_A,Normal,132,1,0,3
node_19_A,node_08_B,Normal,154,1,0,2
node_23_A,node_02_C,Normal,3609,1,0,2
node_01_B,node_05_B,Normal,2961,1,0,4
node_06_B,node_09_A,Normal,427,1,0,3
node_26_B,node_10_A,Normal,49,1,0,3
node_15_A,node_25_A,Normal,42,1,1,1
node_22_B,node_23_C,Normal,227,1,0,4
node_20_C,node_04_A,Normal,8325,1,0,3
node_07_C,node_01_B,Normal,230,1,0,4
node_16_B,node_23_A,Normal,1183,1,0,3
node_18_C,node_08_B,Normal,120,1,0,4
node_02_B,node_26_C,Normal,1619,1,0,4
node_04_A,node_20_C,Normal,12562,1,0,2
node_01_A,node_24_A,Normal,20,1,1,1
node_07_B,node_18_C,Normal,1,1,1,4
node_16_A,node_09_C,Normal,1128,1,0,2
node_12_B,node_27_C,Normal,4335,1,0,4
node_12_B,node_26_C,Normal,689,1,0,4
node_14_A,node_02_C,Normal,3797,1,0,2
node_06_B,node_19_B,Normal,10,1,1,4
node_16_A,node_14_C,Normal,719,1,0,2
node_02_A,node_25_B,Normal,74,1,0,2
node_27_C,node_11_A,Normal,10353,1,0,3
node_15_C,node_06_B,Normal,844,1,0,4
node_06_A,node_25_B,Normal,27,1,1,2
node_26_A,node_09_B,Normal,543,1,0,2
node_27_C,node_14_B,Normal,59989,1,0,4
node_19_A,node_23_B,Normal,33,1,0,2
node_22_A,node_23_A,Normal,7543,1,0,1
node_09_B,node_22_C,Normal,1736,1,0,4
node_18_B,node_20_C,Normal,43,1,0,4
node_13_A,node_26_B,Normal,165,1,0,2
node_26_C,node_11_C,Normal,430,1,0,4
node_07_C,node_09_C,Normal,308,1,0,4
node_14_C,node_08_B,Normal,7698,1,0,4
node_04_A,node_22_C,Normal,5373,1,0,2
node_11_A,node_20_B,Normal,3732,1,0,2
node_16_C,node_13_B,Normal,388,1,0,4
node_14_C,node_24_A,Normal,16,1,1,3
node_04_C,node_12_B,Normal,4900,1,0,4
node_25_A,node_01_B,Normal,60,1,0,2
node_26_A,node_17_B,Normal,116,1,0,2
node_06_C,node_12_A,Normal,48,1,0,3
node_23_B,node_26_C,Normal,189,1,0,4
node_09_A,node_05_C,Normal,507,1,0,2
node_08_C,node_04_B,Normal,6822,1,0,4
node_18_A,node_09_B,Normal,116,1,0,2
node_21_A,node_27_C,Normal,1451,1,0,2
node_02_B,node_15_C,Normal,1029,1,0,4
node_20_C,node_01_C,Normal,2980,1,0,4
node_21_A,node_26_B,Normal,47,1,0,2
node_08_C,node_14_A,Normal,573,1,0,3
node_16_A,node_22_C,Normal,321,1,0,2
node_11_B,node_02_C,Normal,10196,1,0,4
node_11_B,node_01_A,Normal,2582,1,0,3
node_18_A,node_04_A,Normal,751,1,0,1
node_13_C,node_16_A,Normal,115,1,0,3
node_12_B,node_11_B,Normal,710,1,0,4
node_11_A,node_27_A,Normal,4362,1,0,1
node_12_A,node_14_A,Normal,1500,1,0,1
node_02_C,node_12_C,Normal,4676,1,0,4
node_10_B,node_04_A,Normal,1128,1,0,3
node_04_B,node_02_A,Normal,20934,1,0,3
node_01_A,node_14_B,Normal,10289,1,0,2
node_12_A,node_14_B,Normal,6559,1,0,2
node_09_A,node_06_B,Normal,1267,1,0,2
node_15_A,node_03_B,Normal,131,1,0,2
node_14_B,node_04_B,Normal,88007,1,0,4
node_18_B,node_19_A,Normal,3,1,1,3
node_27_C,node_01_B,Normal,11932,1,0,4
node_23_B,node_27_B,Normal,3138,1,0,4
node_19_B,node_03_A,Normal,64,1,0,3
node_03_C,node_23_C,Normal,100,1,0,4
node_25_A,node_11_B,Normal,76,1,0,2
node_16_B,node_02_C,Normal,1590,1,0,4
node_08_B,node_09_B,Normal,8704,1,0,4
node_23_B,node_01_A,Normal,206,1,0,3
node_10_C,node_08_B,Normal,489,1,0,4
node_21_B,node_11_C,Normal,119,1,0,4
node_01_C,node_14_B,Normal,18674,1,0,4
node_08_A,node_17_A,Normal,1110,1,0,1
node_04_B,node_23_A,Normal,37148,1,0,3
node_27_A,node_05_B,Normal,5799,1,0,2
node_11_C,node_09_A,Normal,920,1,0,3
node_19_B,node_11_A,Normal,32,1,0,3
node_14_C,node_24_B,Normal,18,1,1,4
node_22_A,node_24_B,Normal,3,1,1,2
node_10_C,node_04_A,Normal,741,1,0,3
node_14_A,node_09_C,Normal,1938,1,0,2
node_08_C,node_23_C,Normal,1357,1,0,4
node_12_A,node_20_B,Normal,2311,1,0,2
node_11_B,node_15_B,Normal,2899,1,0,4
node_16_B,node_23_C,Normal,693,1,0,4
node_25_B,node_14_B,Normal,715,1,0,4
node_14_C,node_19_B,Normal,70,1,1,4
node_07_B,node_11_A,Normal,111,1,0,3
node_02_A,node_22_C,Normal,295,1,0,2
node_25_C,node_09_B,Normal,34,1,0,4
node_15_A,node_26_A,Normal,232,1,0,1
node_01_A,node_24_B,Normal,26,1,1,2
node_24_A,node_04_B,Normal,1,1,0,2
node_13_C,node_17_C,Normal,104,1,0,4
node_05_B,node_14_A,Normal,1363,1,0,3
node_15_B,node_19_A,Normal,21,1,1,3
node_25_B,node_16_C,Normal,58,1,1,4
node_11_C,node_23_B,Normal,661,1,0,4
node_01_A,node_20_A,Normal,681,1,0,1
node_01_C,node_24_A,Normal,3,1,1,3
node_18_A,node_14_B,Normal,500,1,0,2
node_25_C,node_12_C,Normal,28,1,0,4
node_09_A,node_08_C,Normal,1435,1,0,2
node_17_A,node_12_C,Normal,85,1,0,2
node_20_A,node_07_C,Normal,439,1,0,2
node_20_B,node_27_C,Normal,16854,1,0,4
node_01_C,node_22_C,Normal,936,1,0,4
node_26_C,node_11_A,Normal,365,1,0,3
node_23_B,node_20_B,Normal,323,1,0,4
node_09_A,node_27_A,Normal,3370,1,0,1
node_09_A,node_20_A,Normal,2011,1,0,1
node_11_B,node_08_B,Normal,4534,1,0,4
node_15_A,node_17_B,Normal,124,1,0,2
node_13_A,node_27_C,Normal,1715,1,0,2
node_12_C,node_06_B,Normal,810,1,0,4
node_24_C,node_27_B,Normal,3,1,0,4
node_02_A,node_17_B,Normal,183,1,0,2
node_17_C,node_06_A,Normal,44,1,1,3
node_03_A,node_08_A,Normal,122,1,0,1
node_26_A,node_23_A,Normal,6610,1,0,1
node_02_B,node_11_C,Normal,1748,1,0,4
node_09_A,node_19_B,Normal,70,1,1,2
node_09_B,node_01_B,Normal,1712,1,0,4
node_22_A,node_12_B,Normal,1186,1,0,2
node_06_C,node_12_B,Normal,117,1,0,4
node_10_A,node_12_B,Normal,251,1,0,2
node_10_C,node_15_C,Normal,36,1,1,4
node_06_A,node_07_B,Normal,208,1,0,2
node_21_C,node_23_C,Normal,466,1,0,4
node_08_B,node_18_C,Normal,337,1,1,4
node_11_A,node_12_C,Normal,3259,1,0,2
node_25_C,node_26_A,Normal,4,1,1,3
node_25_C,node_05_B,Normal,23,1,0,4
node_13_C,node_27_B,Normal,1270,1,0,4
node_03_A,node_01_A,Normal,140,1,0,1
node_04_A,node_21_C,Normal,4335,1,0,2
node_20_C,node_02_B,Normal,3935,1,0,4
node_14_B,node_23_C,Normal,18317,1,0,4
node_26_B,node_15_A,Normal,15,1,1,3
node_27_B,node_13_A,Normal,5555,1,0,3
node_09_A,node_21_C,Normal,1286,1,0,2
node_26_B,node_02_A,Normal,111,1,0,3
node_22_C,node_23_C,Normal,204,1,0,4
node_23_C,node_02_B,Normal,647,1,0,4
node_11_A,node_08_A,Normal,1247,1,0,1
node_09_A,node_21_B,Normal,722,1,0,2
node_08_B,node_19_A,Normal,357,1,1,3
node_01_B,node_16_B,Normal,1942,1,0,4
node_19_A,node_06_C,Normal,14,1,1,2
node_26_A,node_08_B,Normal,1440,1,0,2
node_12_A,node_03_B,Normal,451,1,0,2
node_15_A,node_09_C,Normal,471,1,0,2
node_10_A,node_13_A,Normal,542,1,0,1
node_22_B,node_04_B,Normal,2925,1,0,4
node_06_B,node_23_C,Normal,587,1,0,4
node_23_C,node_09_A,Normal,460,1,0,3
node_18_C,node_12_B,Normal,31,1,0,4
node_21_A,node_03_C,Normal,79,1,0,2
node_22_A,node_03_A,Normal,4651,1,0,1
node_20_B,node_13_A,Normal,2788,1,0,3
node_19_C,node_22_A,Normal,23,1,0,3
node_06_C,node_12_C,Normal,100,1,0,4
node_26_A,node_14_C,Normal,631,1,0,2
node_06_A,node_10_A,Normal,64,1,0,1
node_08_C,node_02_A,Normal,598,1,0,3
node_25_B,node_08_B,Normal,383,1,0,4
node_27_A,node_20_B,Normal,8034,1,0,2
node_21_A,node_20_B,Normal,400,1,0,2
node_08_B,node_23_A,Normal,7486,1,0,3
node_25_C,node_15_A,Normal,3,1,1,3
node_26_C,node_04_C,Normal,869,1,0,4
node_22_A,node_10_A,Normal,309,1,0,1
node_25_B,node_13_A,Normal,44,1,0,3
node_04_B,node_11_A,Normal,22650,1,0,3
node_22_A,node_04_B,Normal,9637,1,0,2
node_20_B,node_14_B,Normal,16847,1,0,4
node_04_A,node_16_A,Normal,6059,1,0,1
node_02_A,node_11_C,Normal,774,1,0,2
node_20_B,node_12_C,Normal,2888,1,0,4
node_21_A,node_20_C,Normal,306,1,0,2
node_14_A,node_07_C,Normal,1343,1,0,2
node_20_C,node_24_A,Normal,2,1,1,3
node_16_A,node_17_B,Normal,2440,1,0,2
node_18_A,node_13_A,Normal,34,1,0,1
node_20_A,node_25_C,Normal,50,1,1,2
node_21_C,node_05_B,Normal,565,1,0,4
node_22_B,node_05_B,Normal,244,1,0,4
node_02_A,node_12_A,Normal,573,1,0,1
node_20_A,node_09_B,Normal,3505,1,0,2
node_10_A,node_13_B,Normal,363,1,0,2
node_01_A,node_24_C,Normal,9,1,1,2
node_07_B,node_05_B,Normal,118,1,0,4
node_11_A,node_06_B,Normal,1943,1,0,2
node_06_A,node_08_C,Normal,241,1,0,2
node_20_A,node_12_B,Normal,1184,1,0,2
node_26_B,node_14_B,Normal,905,1,0,4
node_11_B,node_15_A,Normal,1263,1,0,3
node_17_B,node_08_B,Normal,1389,1,0,4
node_01_A,node_25_A,Normal,130,1,0,1
node_12_A,node_05_C,Normal,738,1,0,2
node_22_A,node_23_C,Normal,1566,1,0,2
node_16_B,node_11_A,Normal,748,1,0,3
node_04_A,node_08_B,Normal,25782,1,0,2
node_23_A,node_09_B,Normal,2698,1,0,2
node_15_C,node_20_B,Normal,2837,1,0,4
node_14_A,node_21_A,Normal,803,1,0,1
node_13_A,node_15_B,Normal,197,1,0,2
node_23_A,node_04_A,Normal,7512,1,0,1
node_20_C,node_02_C,Normal,7238,1,0,4
node_03_B,node_15_B,Normal,127,1,0,4
node_02_C,node_04_B,Normal,69937,1,0,4
node_07_B,node_25_B,Normal,7,1,1,4
node_09_B,node_27_C,Normal,10864,1,0,4
node_05_B,node_24_C,Normal,3,1,1,4
node_01_B,node_16_C,Normal,1096,1,0,4
node_16_C,node_27_A,Normal,796,1,0,3
node_08_C,node_22_A,Normal,1224,1,0,3
node_12_A,node_21_A,Normal,308,1,0,1
node_02_A,node_04_B,Normal,14459,1,0,2
node_19_A,node_17_C,Normal,68,1,0,2
node_13_B,node_11_A,Normal,173,1,0,3
node_16_B,node_08_C,Normal,1523,1,0,4
node_20_C,node_11_C,Normal,2118,1,0,4
node_16_C,node_19_A,Normal,36,1,1,3
node_20_A,node_05_B,Normal,1557,1,0,2
node_25_B,node_17_A,Normal,11,1,1,3
node_27_B,node_02_A,Normal,12148,1,0,3
node_11_A,node_07_B,Normal,716,1,0,2
node_10_C,node_17_C,Normal,95,1,0,4
node_26_C,node_25_B,Normal,17,1,1,4
node_18_C,node_22_B,Normal,32,1,0,4
node_25_A,node_20_B,Normal,144,1,0,2
node_13_C,node_04_B,Normal,1457,1,0,4
node_14_A,node_03_A,Normal,727,1,0,1
node_08_A,node_15_B,Normal,726,1,0,2
node_16_C,node_20_A,Normal,424,1,0,3
node_25_A,node_03_A,Normal,103,1,0,1
node_25_C,node_13_A,Normal,5,1,1,3
node_21_B,node_19_A,Normal,6,1,1,3
node_08_A,node_12_B,Normal,1716,1,0,2
node_10_B,node_15_A,Normal,25,1,1,3
node_07_C,node_27_A,Normal,890,1,0,3
node_10_A,node_02_A,Normal,176,1,0,1
node_16_A,node_12_C,Normal,389,1,0,2
node_22_A,node_12_A,Normal,753,1,0,1
node_12_B,node_23_B,Normal,440,1,0,4
node_03_C,node_23_A,Normal,1413,1,0,3
node_04_C,node_20_C,Normal,3728,1,0,4
node_27_C,node_01_C,Normal,14272,1,0,4
node_01_B,node_22_C,Normal,887,1,0,4
node_25_A,node_21_C,Normal,29,1,1,2
node_15_B,node_02_B,Normal,855,1,0,4
node_27_B,node_16_B,Normal,9637,1,0,4
node_13_A,node_11_A,Normal,445,1,0,1
node_20_C,node_26_C,Normal,2613,1,0,4
node_21_B,node_01_C,Normal,105,1,0,4
node_06_C,node_08_C,Normal,66,1,0,4
node_13_A,node_04_A,Normal,1829,1,0,1
node_19_C,node_20_A,Normal,7,1,0,3
node_12_A,node_18_A,Normal,413,1,0,1
node_09_A,node_10_B,Normal,703,1,0,2
node_07_C,node_09_B,Normal,439,1,0,4
node_15_A,node_19_A,Normal,59,1,1,1
node_15_B,node_22_A,Normal,520,1,0,3
node_09_B,node_12_C,Normal,1793,1,0,4
node_10_C,node_15_A,Normal,14,1,1,3
node_26_A,node_07_C,Normal,230,1,0,2
node_14_A,node_22_B,Normal,719,1,0,2
node_27_B,node_09_B,Normal,18928,1,0,4
node_13_A,node_25_C,Normal,10,1,1,2
node_01_C,node_20_C,Normal,2718,1,0,4
node_15_C,node_19_C,Normal,7,1,1,4
node_13_A,node_06_C,Normal,86,1,1,2
node_10_A,node_18_A,Normal,71,1,1,1
node_26_B,node_11_A,Normal,164,1,0,3
node_22_B,node_01_C,Normal,229,1,0,4
node_14_C,node_12_B,Normal,2735,1,0,4
node_23_C,node_11_B,Normal,449,1,0,4
node_25_B,node_19_C,Normal,3,1,1,4
node_15_C,node_09_C,Normal,1554,1,0,4
node_12_C,node_20_B,Normal,620,1,0,4
node_20_C,node_19_A,Normal,169,1,1,3
node_14_A,node_25_A,Normal,138,1,0,1
node_24_B,node_27_A,Normal,1,1,0,3
node_03_A,node_04_B,Normal,2324,1,0,2
node_03_A,node_19_C,Normal,69,1,0,2
node_10_B,node_19_C,Normal,3,1,1,4
node_19_C,node_20_B,Normal,13,1,0,4
node_11_C,node_23_A,Normal,2428,1,0,3
node_08_C,node_27_B,Normal,4681,1,0,4
node_01_C,node_16_B,Normal,977,1,0,4
node_04_B,node_15_B,Normal,13663,1,0,4
node_05_C,node_04_C,Normal,1204,1,0,4
node_19_A,node_25_B,Normal,19,1,0,2
node_20_B,node_09_B,Normal,7343,1,0,4
node_10_C,node_07_B,Normal,130,1,0,4
node_16_B,node_13_B,Normal,993,1,0,4
node_06_A,node_23_B,Normal,183,1,0,2
node_26_C,node_02_B,Normal,544,1,0,4
node_11_C,node_23_C,Normal,1686,1,0,4
node_15_A,node_01_B,Normal,538,1,0,2
node_20_A,node_02_A,Normal,1003,1,0,1
node_16_A,node_27_C,Normal,3045,1,0,2
node_15_C,node_20_C,Normal,1955,1,0,4
node_25_B,node_09_B,Normal,472,1,0,4
node_23_C,node_01_C,Normal,574,1,0,4
node_13_B,node_08_B,Normal,931,1,0,4
node_03_A,node_04_A,Normal,1446,1,0,1
node_20_A,node_08_B,Normal,6106,1,0,2
node_23_C,node_09_B,Normal,743,1,0,4
node_20_C,node_14_B,Normal,14474,1,0,4
node_14_C,node_18_C,Normal,157,1,1,4
node_09_A,node_24_B,Normal,22,1,1,2
node_11_B,node_06_B,Normal,831,1,0,4
node_27_A,node_21_C,Normal,2187,1,0,2
node_25_C,node_23_C,Normal,47,1,0,4
node_04_C,node_23_A,Normal,5571,1,0,3
node_12_C,node_27_B,Normal,3719,1,0,4
node_06_B,node_27_B,Normal,3277,1,0,4
node_05_C,node_09_A,Normal,135,1,0,3
node_09_A,node_23_A,Normal,3040,1,0,1
node_11_A,node_19_C,Normal,74,1,1,2
node_02_C,node_27_B,Normal,30118,1,0,4
node_01_C,node_09_C,Normal,2581,1,0,4
node_23_B,node_04_B,Normal,3517,1,0,4
node_25_A,node_07_C,Normal,33,1,0,2
node_20_A,node_14_C,Normal,2008,1,0,2
node_21_A,node_11_B,Normal,133,1,0,2
node_25_A,node_20_A,Normal,55,1,0,1
node_22_A,node_12_C,Normal,740,1,0,2
node_11_B,node_10_A,Normal,273,1,0,3
node_16_A,node_20_A,Normal,1155,1,0,1
node_02_A,node_27_B,Normal,7091,1,0,2
node_18_A,node_17_B,Normal,142,1,0,2
node_05_B,node_18_B,Normal,40,1,1,4
node_22_A,node_26_C,Normal,573,1,0,2
node_26_A,node_08_C,Normal,365,1,0,2
node_26_C,node_15_B,Normal,233,1,0,4
node_13_A,node_23_B,Normal,189,1,0,2
node_16_A,node_04_A,Normal,2610,1,0,1
node_23_C,node_27_A,Normal,2843,1,0,3
node_23_A,node_13_A,Normal,659,1,0,1
node_15_A,node_14_B,Normal,2282,1,0,2
node_01_B,node_14_B,Normal,12202,1,0,4
node_11_C,node_24_B,Normal,12,1,1,4
node_21_A,node_18_A,Normal,54,1,0,1
node_10_B,node_27_C,Normal,1157,1,0,4
node_17_B,node_13_C,Normal,196,1,0,4
node_06_C,node_19_B,Normal,3,1,1,4
node_17_B,node_06_A,Normal,26,1,1,3
node_03_C,node_01_C,Normal,107,1,0,4
node_09_B,node_08_C,Normal,1628,1,0,4
node_03_B,node_06_C,Normal,11,1,1,4
node_22_C,node_11_B,Normal,149,1,0,4
node_23_B,node_12_C,Normal,187,1,0,4
node_20_B,node_01_B,Normal,2826,1,0,4
node_11_A,node_16_A,Normal,1237,1,0,1
node_17_B,node_25_A,Normal,3,1,1,3
node_01_B,node_24_A,Normal,18,1,1,3
node_14_B,node_09_C,Normal,14221,1,0,4
node_06_C,node_23_C,Normal,77,1,0,4
node_12_B,node_04_A,Normal,5615,1,0,3
node_01_B,node_09_A,Normal,967,1,0,3
node_21_B,node_16_A,Normal,86,1,0,3
node_09_B,node_19_B,Normal,47,1,1,4
node_11_A,node_03_B,Normal,810,1,0,2
node_23_A,node_20_C,Normal,2793,1,0,2
node_15_A,node_17_C,Normal,177,1,0,2
node_09_B,node_20_C,Normal,3130,1,0,4
node_02_C,node_09_A,Normal,4996,1,0,3
node_09_A,node_08_B,Normal,6033,1,0,2
node_12_C,node_05_B,Normal,1132,1,0,4
node_25_A,node_10_A,Normal,22,1,1,1
node_12_A,node_09_A,Normal,2295,1,0,1
node_27_B,node_09_C,Normal,12216,1,0,4
node_26_A,node_11_A,Normal,746,1,0,1
node_17_A,node_03_A,Normal,55,1,0,1
node_09_A,node_02_A,Normal,1380,1,0,1
node_20_A,node_12_A,Normal,850,1,0,1
node_11_A,node_06_A,Normal,1004,1,0,1
node_17_A,node_21_A,Normal,62,1,0,1
node_27_C,node_12_B,Normal,12880,1,0,4
node_10_B,node_14_C,Normal,193,1,0,4
node_22_B,node_15_B,Normal,171,1,0,4
node_09_C,node_11_A,Normal,1648,1,0,3
node_01_C,node_20_B,Normal,2896,1,0,4
node_25_B,node_21_A,Normal,32,1,1,3
node_04_B,node_02_C,Normal,48802,1,0,4
node_21_A,node_27_A,Normal,726,1,0,1
node_09_C,node_12_C,Normal,1036,1,0,4
node_08_A,node_10_A,Normal,639,1,0,1
node_08_A,node_19_A,Normal,201,1,1,1
node_11_B,node_02_A,Normal,4980,1,0,3
node_23_A,node_12_A,Normal,2010,1,0,1
node_17_C,node_12_B,Normal,255,1,0,4
node_01_C,node_04_A,Normal,5230,1,0,3
node_21_C,node_01_C,Normal,243,1,0,4
node_12_C,node_11_A,Normal,696,1,0,3
node_18_A,node_02_C,Normal,230,1,0,2
node_14_B,node_26_A,Normal,7358,1,0,3
node_16_B,node_03_A,Normal,260,1,0,3
node_13_C,node_08_B,Normal,610,1,0,4
node_16_A,node_10_A,Normal,3323,1,0,1
node_26_B,node_27_C,Normal,965,1,0,4
node_10_A,node_06_C,Normal,25,1,1,2
node_18_A,node_23_A,Normal,1034,1,0,1
node_17_A,node_02_C,Normal,331,1,0,2
node_01_A,node_05_C,Normal,329,1,0,2
node_17_A,node_18_A,Normal,48,1,1,1
node_06_C,node_19_A,Normal,11,1,1,3
node_02_A,node_15_A,Normal,157,1,0,1
node_02_C,node_16_B,Normal,5575,1,0,4
node_22_A,node_01_A,Normal,700,1,0,1
node_10_A,node_20_C,Normal,646,1,0,2
node_19_A,node_07_C,Normal,37,1,0,2
node_23_B,node_02_B,Normal,317,1,0,4
node_13_A,node_04_B,Normal,4815,1,0,2
node_21_C,node_25_A,Normal,7,1,1,3
node_03_A,node_23_B,Normal,82,1,0,2
node_09_C,node_12_B,Normal,1589,1,0,4
node_21_A,node_06_A,Normal,58,1,0,1
node_22_A,node_09_B,Normal,2340,1,0,2
node_14_A,node_07_B,Normal,667,1,0,2
node_06_B,node_22_A,Normal,332,1,0,3
node_11_B,node_04_A,Normal,4347,1,0,3
node_22_C,node_27_B,Normal,1249,1,0,4
node_16_A,node_12_B,Normal,602,1,0,2
node_25_C,node_27_A,Normal,104,1,0,3
node_15_A,node_07_B,Normal,124,1,0,2
node_03_A,node_22_C,Normal,211,1,0,2
node_10_B,node_02_C,Normal,515,1,0,4
node_17_B,node_04_B,Normal,2263,1,0,4
node_08_C,node_17_C,Normal,612,1,0,4
node_04_B,node_09_B,Normal,30067,1,0,4
node_07_B,node_20_B,Normal,137,1,0,4
node_08_A,node_11_C,Normal,1280,1,0,2
node_23_C,node_15_B,Normal,457,1,0,4
node_16_C,node_08_C,Normal,726,1,0,4
node_22_C,node_04_A,Normal,938,1,0,3
node_21_A,node_09_A,Normal,295,1,0,1
node_21_A,node_16_A,Normal,145,1,0,1
node_01_B,node_22_A,Normal,1457,1,0,3
node_09_A,node_03_A,Normal,1049,1,0,1
node_13_B,node_27_C,Normal,1045,1,0,4
node_18_A,node_08_B,Normal,344,1,0,2
node_15_C,node_08_A,Normal,770,1,0,3
