code,fullplan,cnt,FastRequest,NormalRequest,extra
node_15_A,"[('node_15_A', 'node_09_A')]",1,43,0,1.0
node_15_A,"[('node_15_A', 'node_24_B')]",1,0,7,1.0
node_15_A,"[('node_15_A', 'node_09_C')]",1,31,0,1.0
node_15_A,"[('node_15_A', 'node_13_A')]",1,29,0,1.0
node_15_A,"[('node_15_A', 'node_19_A')]",1,16,0,1.0
node_15_A,"[('node_15_A', 'node_19_A')]",1,0,59,1.0
node_15_A,"[('node_15_A', 'node_01_A')]",1,80,0,1.0
node_15_B,"[('node_15_B', 'node_23_C')]",1,0,412,0.0
node_15_B,"[('node_15_B', 'node_16_B')]",1,0,366,0.0
node_15_B,"[('node_15_B', 'node_14_A')]",1,0,532,0.0
node_15_B,"[('node_15_B', 'node_02_B')]",1,0,855,0.0
node_15_B,"[('node_15_B', 'node_12_B')]",1,0,729,0.0
node_15_B,"[('node_15_B', 'node_20_B')]",1,0,772,0.0
node_15_B,"[('node_15_B', 'node_01_A')]",1,0,510,0.0
node_15_B,"[('node_15_B', 'node_20_C')]",1,0,647,0.0
node_15_B,"[('node_15_B', 'node_11_A')]",1,0,732,0.0
node_15_B,"[('node_15_B', 'node_11_C')]",1,0,474,0.0
node_15_B,"[('node_15_B', 'node_04_C')]",1,0,1016,0.0
node_15_B,"[('node_15_B', 'node_09_B')]",1,0,661,0.0
node_15_B,"[('node_15_B', 'node_12_C')]",1,0,379,0.0
node_15_B,"[('node_15_B', 'node_23_A')]",1,0,772,0.0
node_15_B,"[('node_15_B', 'node_04_B')]",1,1048,0,0.0
node_15_B,"[('node_15_B', 'node_04_B')]",1,0,9439,0.0
node_15_B,"[('node_15_B', 'node_22_A')]",1,0,520,0.0
node_15_B,"[('node_15_B', 'node_05_B')]",1,0,503,0.0
node_15_B,"[('node_15_B', 'node_02_A')]",1,0,522,0.0
node_15_B,"[('node_15_B', 'node_12_A')]",1,0,614,0.0
node_15_B,"[('node_15_B', 'node_02_C')]",1,0,1495,0.0
node_15_B,"[('node_15_B', 'node_08_C')]",1,0,409,0.0
node_15_B,"[('node_15_B', 'node_27_C')]",1,372,0,0.0
node_15_B,"[('node_15_B', 'node_27_C')]",1,0,3626,0.0
node_15_B,"[('node_15_B', 'node_09_A')]",1,0,405,0.0
node_15_B,"[('node_15_B', 'node_09_C')]",1,0,562,0.0
node_15_B,"[('node_15_B', 'node_08_B')]",1,0,1224,0.0
node_15_B,"[('node_15_B', 'node_14_B')]",1,500,0,0.0
node_15_B,"[('node_15_B', 'node_14_B')]",1,0,3404,0.0
node_15_B,"[('node_15_B', 'node_14_C')]",1,0,587,0.0
node_15_B,"[('node_15_B', 'node_27_A')]",1,0,2239,0.0
node_15_B,"[('node_15_B', 'node_01_C')]",1,0,653,0.0
node_15_B,"[('node_15_B', 'node_04_A')]",1,0,3092,0.0
node_15_B,"[('node_15_B', 'node_11_B')]",1,0,393,0.0
node_15_B,"[('node_15_B', 'node_01_B')]",1,0,659,0.0
node_15_B,"[('node_15_B', 'node_27_B')]",1,459,0,0.0
node_15_B,"[('node_15_B', 'node_27_B')]",1,0,4488,0.0
node_15_B,"[('node_15_B', 'node_25_A')]",1,30,0,1.0
node_15_B,"[('node_15_B', 'node_25_A')]",1,0,13,1.0
node_15_B,"[('node_15_B', 'node_10_A')]",1,19,0,1.0
node_15_B,"[('node_15_B', 'node_03_B')]",1,17,0,1.0
node_15_B,"[('node_15_B', 'node_23_C')]",1,74,0,1.0
node_15_B,"[('node_15_B', 'node_16_B')]",1,43,0,1.0
node_15_B,"[('node_15_B', 'node_14_A')]",1,66,0,1.0
node_15_B,"[('node_15_B', 'node_21_A')]",1,17,0,1.0
node_15_B,"[('node_15_B', 'node_21_B')]",1,30,0,1.0
node_15_B,"[('node_15_B', 'node_17_A')]",1,11,0,1.0
node_15_B,"[('node_15_B', 'node_01_A')]",1,71,0,1.0
node_15_B,"[('node_15_B', 'node_19_B')]",1,3,0,1.0
node_15_B,"[('node_15_B', 'node_19_B')]",1,0,12,1.0
node_15_B,"[('node_15_B', 'node_20_C')]",1,83,0,1.0
node_15_B,"[('node_15_B', 'node_21_C')]",1,28,0,1.0
node_15_B,"[('node_15_B', 'node_25_B')]",1,30,0,1.0
node_15_B,"[('node_15_B', 'node_25_B')]",1,0,22,1.0
node_15_B,"[('node_15_B', 'node_17_B')]",1,25,0,1.0
node_15_B,"[('node_15_B', 'node_05_C')]",1,24,0,1.0
node_15_B,"[('node_15_B', 'node_08_A')]",1,54,0,1.0
node_15_B,"[('node_15_B', 'node_26_A')]",1,34,0,1.0
node_15_B,"[('node_15_B', 'node_10_B')]",1,16,0,1.0
node_15_B,"[('node_15_B', 'node_11_C')]",1,74,0,1.0
node_15_B,"[('node_15_B', 'node_06_C')]",1,8,0,1.0
node_15_B,"[('node_15_B', 'node_26_B')]",1,11,0,1.0
node_15_B,"[('node_15_B', 'node_18_B')]",1,5,0,1.0
node_15_B,"[('node_15_B', 'node_09_B')]",1,57,0,1.0
node_15_B,"[('node_15_B', 'node_03_C')]",1,21,0,1.0
node_15_B,"[('node_15_B', 'node_07_B')]",1,15,0,1.0
node_15_B,"[('node_15_B', 'node_24_C')]",1,2,0,1.0
node_15_B,"[('node_15_B', 'node_17_C')]",1,23,0,1.0
node_15_B,"[('node_15_B', 'node_13_B')]",1,12,0,1.0
node_15_B,"[('node_15_B', 'node_18_C')]",1,2,0,1.0
node_15_B,"[('node_15_B', 'node_26_C')]",1,33,0,1.0
node_15_B,"[('node_15_B', 'node_10_C')]",1,7,0,1.0
node_15_B,"[('node_15_B', 'node_22_A')]",1,62,0,1.0
node_15_B,"[('node_15_B', 'node_07_C')]",1,31,0,1.0
node_15_B,"[('node_15_B', 'node_19_C')]",1,1,0,1.0
node_15_B,"[('node_15_B', 'node_19_C')]",1,0,5,1.0
node_15_B,"[('node_15_B', 'node_16_C')]",1,15,0,1.0
node_15_B,"[('node_15_B', 'node_20_A')]",1,29,0,1.0
node_15_B,"[('node_15_B', 'node_05_B')]",1,81,0,1.0
node_15_B,"[('node_15_B', 'node_06_B')]",1,49,0,1.0
node_15_B,"[('node_15_B', 'node_08_C')]",1,21,0,1.0
node_15_B,"[('node_15_B', 'node_09_A')]",1,38,0,1.0
node_15_B,"[('node_15_B', 'node_03_A')]",1,16,0,1.0
node_15_B,"[('node_15_B', 'node_09_C')]",1,48,0,1.0
node_15_B,"[('node_15_B', 'node_13_A')]",1,19,0,1.0
node_15_B,"[('node_15_B', 'node_19_A')]",1,14,0,1.0
node_15_B,"[('node_15_B', 'node_19_A')]",1,0,21,1.0
node_15_B,"[('node_15_B', 'node_22_C')]",1,19,0,1.0
node_15_B,"[('node_15_B', 'node_24_A')]",1,5,0,1.0
node_15_B,"[('node_15_B', 'node_16_A')]",1,27,0,1.0
node_15_B,"[('node_15_B', 'node_01_C')]",1,77,0,1.0
node_15_B,"[('node_15_B', 'node_18_A')]",1,7,0,1.0
node_15_B,"[('node_15_B', 'node_25_C')]",1,11,0,1.0
node_15_B,"[('node_15_B', 'node_25_C')]",1,0,14,1.0
node_15_B,"[('node_15_B', 'node_13_C')]",1,5,0,1.0
node_15_B,"[('node_15_B', 'node_22_B')]",1,9,0,1.0
node_15_B,"[('node_15_B', 'node_23_B')]",1,23,0,1.0
node_15_B,"[('node_15_B', 'node_06_A')]",1,28,0,1.0
node_15_C,"[('node_15_C', 'node_11_C')]",1,0,2045,0.0
node_15_C,"[('node_15_C', 'node_04_C')]",1,0,5283,0.0
node_15_C,"[('node_15_C', 'node_04_A')]",1,0,10828,0.0
node_15_C,"[('node_15_C', 'node_09_B')]",1,0,2370,0.0
node_15_C,"[('node_15_C', 'node_23_A')]",1,0,2521,0.0
node_15_C,"[('node_15_C', 'node_04_B')]",1,1409,0,0.0
node_15_C,"[('node_15_C', 'node_04_B')]",1,0,36858,0.0
node_15_C,"[('node_15_C', 'node_14_A')]",1,0,1636,0.0
node_15_C,"[('node_15_C', 'node_20_A')]",1,0,1160,0.0
node_15_C,"[('node_15_C', 'node_12_B')]",1,0,2701,0.0
node_15_C,"[('node_15_C', 'node_20_C')]",1,0,1955,0.0
node_15_C,"[('node_15_C', 'node_05_B')]",1,0,1817,0.0
node_15_C,"[('node_15_C', 'node_02_A')]",1,0,1850,0.0
node_15_C,"[('node_15_C', 'node_06_B')]",1,0,844,0.0
node_15_C,"[('node_15_C', 'node_11_A')]",1,0,3135,0.0
node_15_C,"[('node_15_C', 'node_08_B')]",1,0,3637,0.0
node_15_C,"[('node_15_C', 'node_14_C')]",1,0,2227,0.0
node_15_C,"[('node_15_C', 'node_27_A')]",1,0,4663,0.0
node_15_C,"[('node_15_C', 'node_01_C')]",1,0,1195,0.0
node_15_C,"[('node_15_C', 'node_12_C')]",1,0,1639,0.0
node_15_C,"[('node_15_C', 'node_22_A')]",1,0,1486,0.0
node_15_C,"[('node_15_C', 'node_11_B')]",1,0,1836,0.0
node_15_C,"[('node_15_C', 'node_01_B')]",1,0,1295,0.0
node_15_C,"[('node_15_C', 'node_27_B')]",1,0,8517,0.0
node_15_C,"[('node_15_C', 'node_12_A')]",1,0,1588,0.0
node_15_C,"[('node_15_C', 'node_02_C')]",1,0,3891,0.0
node_15_C,"[('node_15_C', 'node_27_C')]",1,0,8679,0.0
node_15_C,"[('node_15_C', 'node_09_A')]",1,0,1420,0.0
node_15_C,"[('node_15_C', 'node_09_C')]",1,0,1554,0.0
node_15_C,"[('node_15_C', 'node_02_B')]",1,0,2791,0.0
node_15_C,"[('node_15_C', 'node_14_B')]",1,0,8469,0.0
node_15_C,"[('node_15_C', 'node_20_B')]",1,0,2837,0.0
node_15_C,"[('node_15_C', 'node_01_A')]",1,0,989,0.0
node_15_C,"[('node_15_C', 'node_11_C')]",1,60,0,1.0
node_15_C,"[('node_15_C', 'node_06_C')]",1,1,0,1.0
node_15_C,"[('node_15_C', 'node_25_C')]",1,29,0,1.0
node_15_C,"[('node_15_C', 'node_25_C')]",1,0,83,1.0
node_15_C,"[('node_15_C', 'node_18_B')]",1,14,0,1.0
node_15_C,"[('node_15_C', 'node_09_B')]",1,54,0,1.0
node_15_C,"[('node_15_C', 'node_13_C')]",1,7,0,1.0
node_15_C,"[('node_15_C', 'node_17_C')]",1,87,0,1.0
node_15_C,"[('node_15_C', 'node_23_B')]",1,21,0,1.0
node_15_C,"[('node_15_C', 'node_06_A')]",1,14,0,1.0
node_15_C,"[('node_15_C', 'node_13_B')]",1,8,0,1.0
node_15_C,"[('node_15_C', 'node_10_C')]",1,5,0,1.0
node_15_C,"[('node_15_C', 'node_25_A')]",1,54,0,1.0
node_15_C,"[('node_15_C', 'node_25_A')]",1,0,46,1.0
node_15_C,"[('node_15_C', 'node_10_A')]",1,23,0,1.0
node_15_C,"[('node_15_C', 'node_14_A')]",1,61,0,1.0
node_15_C,"[('node_15_C', 'node_19_C')]",1,0,7,1.0
node_15_C,"[('node_15_C', 'node_16_C')]",1,11,0,1.0
node_15_C,"[('node_15_C', 'node_20_A')]",1,24,0,1.0
node_15_C,"[('node_15_C', 'node_21_A')]",1,15,0,1.0
node_15_C,"[('node_15_C', 'node_21_B')]",1,18,0,1.0
node_15_C,"[('node_15_C', 'node_17_A')]",1,48,0,1.0
node_15_C,"[('node_15_C', 'node_17_A')]",1,0,102,1.0
node_15_C,"[('node_15_C', 'node_20_C')]",1,59,0,1.0
node_15_C,"[('node_15_C', 'node_05_B')]",1,53,0,1.0
node_15_C,"[('node_15_C', 'node_21_C')]",1,29,0,1.0
node_15_C,"[('node_15_C', 'node_25_B')]",1,45,0,1.0
node_15_C,"[('node_15_C', 'node_25_B')]",1,0,102,1.0
node_15_C,"[('node_15_C', 'node_17_B')]",1,44,0,1.0
node_15_C,"[('node_15_C', 'node_06_B')]",1,28,0,1.0
node_15_C,"[('node_15_C', 'node_08_C')]",1,16,0,1.0
node_15_C,"[('node_15_C', 'node_26_A')]",1,27,0,1.0
node_15_C,"[('node_15_C', 'node_10_B')]",1,12,0,1.0
node_15_C,"[('node_15_C', 'node_03_A')]",1,180,0,1.0
node_15_C,"[('node_15_C', 'node_26_B')]",1,10,0,1.0
node_15_C,"[('node_15_C', 'node_22_C')]",1,10,0,1.0
node_15_C,"[('node_15_C', 'node_03_C')]",1,88,0,1.0
node_15_C,"[('node_15_C', 'node_07_B')]",1,11,0,1.0
node_15_C,"[('node_15_C', 'node_24_C')]",1,1,0,1.0
node_15_C,"[('node_15_C', 'node_16_A')]",1,33,0,1.0
node_15_C,"[('node_15_C', 'node_01_C')]",1,52,0,1.0
node_15_C,"[('node_15_C', 'node_18_A')]",1,43,0,1.0
node_15_C,"[('node_15_C', 'node_18_C')]",1,16,0,1.0
node_15_C,"[('node_15_C', 'node_26_C')]",1,26,0,1.0
node_15_C,"[('node_15_C', 'node_12_C')]",1,69,0,1.0
node_15_C,"[('node_15_C', 'node_22_A')]",1,52,0,1.0
node_15_C,"[('node_15_C', 'node_07_C')]",1,27,0,1.0
node_15_C,"[('node_15_C', 'node_11_B')]",1,75,0,1.0
node_15_C,"[('node_15_C', 'node_01_B')]",1,62,0,1.0
node_15_C,"[('node_15_C', 'node_22_B')]",1,11,0,1.0
node_15_C,"[('node_15_C', 'node_03_B')]",1,82,0,1.0
node_15_C,"[('node_15_C', 'node_23_C')]",1,40,0,1.0
node_15_C,"[('node_15_C', 'node_16_B')]",1,31,0,1.0
node_15_C,"[('node_15_C', 'node_09_A')]",1,35,0,1.0
node_15_C,"[('node_15_C', 'node_24_B')]",1,1,0,1.0
node_15_C,"[('node_15_C', 'node_24_B')]",1,0,6,1.0
node_15_C,"[('node_15_C', 'node_09_C')]",1,34,0,1.0
node_15_C,"[('node_15_C', 'node_13_A')]",1,14,0,1.0
node_15_C,"[('node_15_C', 'node_19_A')]",1,20,0,1.0
node_15_C,"[('node_15_C', 'node_19_A')]",1,0,43,1.0
node_15_C,"[('node_15_C', 'node_01_A')]",1,55,0,1.0
node_15_C,"[('node_15_C', 'node_19_B')]",1,3,0,1.0
node_15_C,"[('node_15_C', 'node_19_B')]",1,0,11,1.0
node_15_C,"[('node_15_C', 'node_24_A')]",1,6,0,1.0
node_15_C,"[('node_15_C', 'node_24_A')]",1,0,2,1.0
node_15_C,"[('node_15_C', 'node_05_C')]",1,18,0,1.0
node_15_C,"[('node_15_C', 'node_08_A')]",1,39,0,1.0
node_16_A,"[('node_16_A', 'node_02_C')]",1,0,1169,0.0
node_16_A,"[('node_16_A', 'node_08_C')]",1,0,1402,0.0
node_16_A,"[('node_16_A', 'node_27_C')]",1,0,3045,0.0
node_16_A,"[('node_16_A', 'node_09_A')]",1,0,975,0.0
node_16_A,"[('node_16_A', 'node_09_C')]",1,0,1128,0.0
node_16_A,"[('node_16_A', 'node_13_A')]",1,0,5477,0.0
node_16_A,"[('node_16_A', 'node_08_B')]",1,552,0,0.0
node_16_A,"[('node_16_A', 'node_08_B')]",1,0,5266,0.0
node_16_A,"[('node_16_A', 'node_14_B')]",1,979,0,0.0
node_16_A,"[('node_16_A', 'node_14_B')]",1,0,2894,0.0
node_16_A,"[('node_16_A', 'node_14_C')]",1,0,719,0.0
node_16_A,"[('node_16_A', 'node_27_A')]",1,0,1391,0.0
node_16_A,"[('node_16_A', 'node_08_A')]",1,0,495,0.0
node_16_A,"[('node_16_A', 'node_04_A')]",1,0,2610,0.0
node_16_A,"[('node_16_A', 'node_09_B')]",1,0,1643,0.0
node_16_A,"[('node_16_A', 'node_27_B')]",1,0,5565,0.0
node_16_A,"[('node_16_A', 'node_23_A')]",1,0,1296,0.0
node_16_A,"[('node_16_A', 'node_20_A')]",1,0,1155,0.0
node_16_A,"[('node_16_A', 'node_02_B')]",1,0,762,0.0
node_16_A,"[('node_16_A', 'node_20_B')]",1,580,0,0.0
node_16_A,"[('node_16_A', 'node_20_B')]",1,0,2240,0.0
node_16_A,"[('node_16_A', 'node_20_C')]",1,0,1749,0.0
node_16_A,"[('node_16_A', 'node_17_B')]",1,0,2440,0.0
node_16_A,"[('node_16_A', 'node_10_B')]",1,0,3814,0.0
node_16_A,"[('node_16_A', 'node_04_C')]",1,0,956,0.0
node_16_A,"[('node_16_A', 'node_17_C')]",1,0,2521,0.0
node_16_A,"[('node_16_A', 'node_13_B')]",1,0,4011,0.0
node_16_A,"[('node_16_A', 'node_04_B')]",1,1129,0,0.0
node_16_A,"[('node_16_A', 'node_04_B')]",1,0,6197,0.0
node_16_A,"[('node_16_A', 'node_02_C')]",1,190,0,1.0
node_16_A,"[('node_16_A', 'node_08_C')]",1,117,0,1.0
node_16_A,"[('node_16_A', 'node_09_A')]",1,138,0,1.0
node_16_A,"[('node_16_A', 'node_03_A')]",1,49,0,1.0
node_16_A,"[('node_16_A', 'node_24_B')]",1,7,0,1.0
node_16_A,"[('node_16_A', 'node_09_C')]",1,111,0,1.0
node_16_A,"[('node_16_A', 'node_19_A')]",1,46,0,1.0
node_16_A,"[('node_16_A', 'node_19_A')]",1,0,70,1.0
node_16_A,"[('node_16_A', 'node_01_A')]",1,121,0,1.0
node_16_A,"[('node_16_A', 'node_22_C')]",1,51,0,1.0
node_16_A,"[('node_16_A', 'node_19_B')]",1,8,0,1.0
node_16_A,"[('node_16_A', 'node_19_B')]",1,0,18,1.0
node_16_A,"[('node_16_A', 'node_24_A')]",1,13,0,1.0
node_16_A,"[('node_16_A', 'node_24_A')]",1,0,2,1.0
node_16_A,"[('node_16_A', 'node_01_C')]",1,98,0,1.0
node_16_A,"[('node_16_A', 'node_18_A')]",1,32,0,1.0
node_16_A,"[('node_16_A', 'node_11_C')]",1,67,0,1.0
node_16_A,"[('node_16_A', 'node_06_C')]",1,19,0,1.0
node_16_A,"[('node_16_A', 'node_06_C')]",1,0,100,1.0
node_16_A,"[('node_16_A', 'node_25_C')]",1,95,0,1.0
node_16_A,"[('node_16_A', 'node_25_C')]",1,0,29,1.0
node_16_A,"[('node_16_A', 'node_09_B')]",1,155,0,1.0
node_16_A,"[('node_16_A', 'node_15_A')]",1,79,0,1.0
node_16_A,"[('node_16_A', 'node_15_A')]",1,0,114,1.0
node_16_A,"[('node_16_A', 'node_22_B')]",1,57,0,1.0
node_16_A,"[('node_16_A', 'node_23_B')]",1,39,0,1.0
node_16_A,"[('node_16_A', 'node_06_A')]",1,57,0,1.0
node_16_A,"[('node_16_A', 'node_25_A')]",1,121,0,1.0
node_16_A,"[('node_16_A', 'node_25_A')]",1,0,18,1.0
node_16_A,"[('node_16_A', 'node_23_C')]",1,103,0,1.0
node_16_A,"[('node_16_A', 'node_19_C')]",1,3,0,1.0
node_16_A,"[('node_16_A', 'node_19_C')]",1,0,15,1.0
node_16_A,"[('node_16_A', 'node_20_A')]",1,147,0,1.0
node_16_A,"[('node_16_A', 'node_21_A')]",1,85,0,1.0
node_16_A,"[('node_16_A', 'node_21_B')]",1,116,0,1.0
node_16_A,"[('node_16_A', 'node_15_B')]",1,86,0,1.0
node_16_A,"[('node_16_A', 'node_12_B')]",1,83,0,1.0
node_16_A,"[('node_16_A', 'node_17_A')]",1,77,0,1.0
node_16_A,"[('node_16_A', 'node_05_B')]",1,109,0,1.0
node_16_A,"[('node_16_A', 'node_02_A')]",1,130,0,1.0
node_16_A,"[('node_16_A', 'node_21_C')]",1,110,0,1.0
node_16_A,"[('node_16_A', 'node_25_B')]",1,137,0,1.0
node_16_A,"[('node_16_A', 'node_25_B')]",1,0,67,1.0
node_16_A,"[('node_16_A', 'node_05_C')]",1,28,0,1.0
node_16_A,"[('node_16_A', 'node_05_C')]",1,0,147,1.0
node_16_A,"[('node_16_A', 'node_26_A')]",1,76,0,1.0
node_16_A,"[('node_16_A', 'node_04_C')]",1,192,0,1.0
node_16_A,"[('node_16_A', 'node_26_B')]",1,38,0,1.0
node_16_A,"[('node_16_A', 'node_18_B')]",1,12,0,1.0
node_16_A,"[('node_16_A', 'node_03_C')]",1,44,0,1.0
node_16_A,"[('node_16_A', 'node_07_B')]",1,174,0,1.0
node_16_A,"[('node_16_A', 'node_24_C')]",1,3,0,1.0
node_16_A,"[('node_16_A', 'node_18_C')]",1,9,0,1.0
node_16_A,"[('node_16_A', 'node_26_C')]",1,62,0,1.0
node_16_A,"[('node_16_A', 'node_12_C')]",1,59,0,1.0
node_16_A,"[('node_16_A', 'node_07_C')]",1,116,0,1.0
node_16_A,"[('node_16_A', 'node_11_B')]",1,54,0,1.0
node_16_A,"[('node_16_A', 'node_01_B')]",1,113,0,1.0
node_16_A,"[('node_16_A', 'node_15_C')]",1,69,0,1.0
node_16_A,"[('node_16_A', 'node_12_A')]",1,132,0,1.0
node_16_A,"[('node_16_A', 'node_03_B')]",1,33,0,1.0
node_16_A,"[('node_16_A', 'node_06_B')]",1,50,0,1.0
node_16_B,"[('node_16_B', 'node_04_B')]",1,1078,0,0.0
node_16_B,"[('node_16_B', 'node_04_B')]",1,0,7322,0.0
node_16_B,"[('node_16_B', 'node_20_A')]",1,0,898,0.0
node_16_B,"[('node_16_B', 'node_05_B')]",1,0,614,0.0
node_16_B,"[('node_16_B', 'node_02_C')]",1,0,1590,0.0
node_16_B,"[('node_16_B', 'node_08_C')]",1,0,1523,0.0
node_16_B,"[('node_16_B', 'node_27_C')]",1,0,3812,0.0
node_16_B,"[('node_16_B', 'node_09_A')]",1,0,1002,0.0
node_16_B,"[('node_16_B', 'node_09_C')]",1,0,1102,0.0
node_16_B,"[('node_16_B', 'node_13_A')]",1,0,1048,0.0
node_16_B,"[('node_16_B', 'node_08_B')]",1,562,0,0.0
node_16_B,"[('node_16_B', 'node_08_B')]",1,0,6718,0.0
node_16_B,"[('node_16_B', 'node_14_B')]",1,1005,0,0.0
node_16_B,"[('node_16_B', 'node_14_B')]",1,0,3538,0.0
node_16_B,"[('node_16_B', 'node_14_C')]",1,0,913,0.0
node_16_B,"[('node_16_B', 'node_08_A')]",1,0,649,0.0
node_16_B,"[('node_16_B', 'node_04_A')]",1,0,3301,0.0
node_16_B,"[('node_16_B', 'node_27_B')]",1,0,7307,0.0
node_16_B,"[('node_16_B', 'node_23_A')]",1,0,1183,0.0
node_16_B,"[('node_16_B', 'node_23_C')]",1,0,693,0.0
node_16_B,"[('node_16_B', 'node_02_B')]",1,0,835,0.0
node_16_B,"[('node_16_B', 'node_12_B')]",1,0,633,0.0
node_16_B,"[('node_16_B', 'node_20_B')]",1,789,0,0.0
node_16_B,"[('node_16_B', 'node_20_B')]",1,0,2070,0.0
node_16_B,"[('node_16_B', 'node_20_C')]",1,0,1655,0.0
node_16_B,"[('node_16_B', 'node_17_B')]",1,0,767,0.0
node_16_B,"[('node_16_B', 'node_10_B')]",1,0,835,0.0
node_16_B,"[('node_16_B', 'node_04_C')]",1,0,1143,0.0
node_16_B,"[('node_16_B', 'node_09_B')]",1,0,1718,0.0
node_16_B,"[('node_16_B', 'node_17_C')]",1,0,724,0.0
node_16_B,"[('node_16_B', 'node_13_B')]",1,0,993,0.0
node_16_B,"[('node_16_B', 'node_07_C')]",1,79,0,1.0
node_16_B,"[('node_16_B', 'node_20_A')]",1,129,0,1.0
node_16_B,"[('node_16_B', 'node_01_B')]",1,105,0,1.0
node_16_B,"[('node_16_B', 'node_15_C')]",1,63,0,1.0
node_16_B,"[('node_16_B', 'node_05_B')]",1,103,0,1.0
node_16_B,"[('node_16_B', 'node_02_A')]",1,90,0,1.0
node_16_B,"[('node_16_B', 'node_12_A')]",1,105,0,1.0
node_16_B,"[('node_16_B', 'node_06_B')]",1,43,0,1.0
node_16_B,"[('node_16_B', 'node_02_C')]",1,152,0,1.0
node_16_B,"[('node_16_B', 'node_08_C')]",1,91,0,1.0
node_16_B,"[('node_16_B', 'node_09_A')]",1,105,0,1.0
node_16_B,"[('node_16_B', 'node_03_A')]",1,51,0,1.0
node_16_B,"[('node_16_B', 'node_24_B')]",1,6,0,1.0
node_16_B,"[('node_16_B', 'node_09_C')]",1,82,0,1.0
node_16_B,"[('node_16_B', 'node_19_A')]",1,37,0,1.0
node_16_B,"[('node_16_B', 'node_19_A')]",1,0,52,1.0
node_16_B,"[('node_16_B', 'node_22_C')]",1,36,0,1.0
node_16_B,"[('node_16_B', 'node_19_B')]",1,7,0,1.0
node_16_B,"[('node_16_B', 'node_19_B')]",1,0,25,1.0
node_16_B,"[('node_16_B', 'node_24_A')]",1,19,0,1.0
node_16_B,"[('node_16_B', 'node_01_C')]",1,85,0,1.0
node_16_B,"[('node_16_B', 'node_18_A')]",1,27,0,1.0
node_16_B,"[('node_16_B', 'node_11_C')]",1,61,0,1.0
node_16_B,"[('node_16_B', 'node_25_C')]",1,75,0,1.0
node_16_B,"[('node_16_B', 'node_25_C')]",1,0,18,1.0
node_16_B,"[('node_16_B', 'node_11_B')]",1,67,0,1.0
node_16_B,"[('node_16_B', 'node_15_A')]",1,58,0,1.0
node_16_B,"[('node_16_B', 'node_15_A')]",1,0,101,1.0
node_16_B,"[('node_16_B', 'node_22_B')]",1,41,0,1.0
node_16_B,"[('node_16_B', 'node_23_B')]",1,38,0,1.0
node_16_B,"[('node_16_B', 'node_06_A')]",1,39,0,1.0
node_16_B,"[('node_16_B', 'node_25_A')]",1,97,0,1.0
node_16_B,"[('node_16_B', 'node_25_A')]",1,0,18,1.0
node_16_B,"[('node_16_B', 'node_03_B')]",1,29,0,1.0
node_16_B,"[('node_16_B', 'node_23_C')]",1,78,0,1.0
node_16_B,"[('node_16_B', 'node_19_C')]",1,1,0,1.0
node_16_B,"[('node_16_B', 'node_19_C')]",1,0,19,1.0
node_16_B,"[('node_16_B', 'node_21_A')]",1,71,0,1.0
node_16_B,"[('node_16_B', 'node_21_B')]",1,93,0,1.0
node_16_B,"[('node_16_B', 'node_15_B')]",1,73,0,1.0
node_16_B,"[('node_16_B', 'node_12_B')]",1,72,0,1.0
node_16_B,"[('node_16_B', 'node_17_A')]",1,50,0,1.0
node_16_B,"[('node_16_B', 'node_01_A')]",1,86,0,1.0
node_16_B,"[('node_16_B', 'node_21_C')]",1,74,0,1.0
node_16_B,"[('node_16_B', 'node_25_B')]",1,108,0,1.0
node_16_B,"[('node_16_B', 'node_25_B')]",1,0,64,1.0
node_16_B,"[('node_16_B', 'node_05_C')]",1,26,0,1.0
node_16_B,"[('node_16_B', 'node_05_C')]",1,0,195,1.0
node_16_B,"[('node_16_B', 'node_26_A')]",1,59,0,1.0
node_16_B,"[('node_16_B', 'node_06_C')]",1,8,0,1.0
node_16_B,"[('node_16_B', 'node_06_C')]",1,0,102,1.0
node_16_B,"[('node_16_B', 'node_04_C')]",1,164,0,1.0
node_16_B,"[('node_16_B', 'node_26_B')]",1,24,0,1.0
node_16_B,"[('node_16_B', 'node_18_B')]",1,7,0,1.0
node_16_B,"[('node_16_B', 'node_09_B')]",1,138,0,1.0
node_16_B,"[('node_16_B', 'node_03_C')]",1,34,0,1.0
node_16_B,"[('node_16_B', 'node_07_B')]",1,98,0,1.0
node_16_B,"[('node_16_B', 'node_24_C')]",1,4,0,1.0
node_16_B,"[('node_16_B', 'node_18_C')]",1,7,0,1.0
node_16_B,"[('node_16_B', 'node_26_C')]",1,52,0,1.0
node_16_B,"[('node_16_B', 'node_12_C')]",1,48,0,1.0
node_16_C,"[('node_16_C', 'node_02_C')]",1,0,693,0.0
node_16_C,"[('node_16_C', 'node_08_C')]",1,0,726,0.0
node_16_C,"[('node_16_C', 'node_27_C')]",1,0,1614,0.0
node_16_C,"[('node_16_C', 'node_09_A')]",1,0,444,0.0
node_16_C,"[('node_16_C', 'node_09_C')]",1,0,741,0.0
node_16_C,"[('node_16_C', 'node_13_A')]",1,0,519,0.0
node_16_C,"[('node_16_C', 'node_08_B')]",1,332,0,0.0
node_16_C,"[('node_16_C', 'node_08_B')]",1,0,2560,0.0
